Date,DateStr,DateNo,RecTime,ZT,RecNo,NrnNo,Geno,Prot,IApp,NEps,FR,Amp,PSD,RI,tau,C,Notes,Notebook,Page,RedCheck,
Thu Aug  9 00:00:00 2012,8092012,109,47489.64,10:15,2,1,nahar,Rest,0,3,41.04,-8.68,-15.4,,,,,6,9,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,47727.578,10:15,3,1,nahar,HplSteps,"-150.00, -150.00, -160.00, -170.00, -180.00, -190.00, -200.00, -210.00, -220.00, -230.00, -240.00, -250.00, -260.00",12,,,"-59.41, -62.78, -65.43, -68.05, -69.34, -73.17, -76.31, -76.57, -82.57, -88.89, -90.49, -91.74",0.31,7.13,22.82,,6,9,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,48068.203,10:15,4,1,nahar,VClamp,,100,,,,,,,,6,9,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,48294.218,10:15,5,1,nahar,VClamp,,100,,,,,,,,6,9,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,48585.031,10:15,6,1,nahar,VClamp,,100,,,,,,,,6,9,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,61084.671,2:00,7,2,nahar,Rest,0,1,56.32,-5.31,-8.89,,,,Leak,6,10,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,61203.734,2:00,8,2,nahar,HplSteps,"-500.00, -500.00, -510.00, -520.00, -530.00, -540.00, -550.00, -560.00, -570.00, -580.00, -590.00, -600.00, -610.00",12,,,"-58.56, -59.39, -60.02, -60.88, -61.50, -62.31, -63.07, -63.80, -64.21, -65.11, -65.76, -66.58",0.08,230.75,3069.55,,6,10,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,65086.75,3:05,9,3,nahar,Rest,0,2,17.44,-23.01,-31.43,,,,,6,10,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,65236.562,3:05,10,3,nahar,HplSteps,"-15.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00, -70.00",12,,,"-52.99, -64.80, -74.14, -84.40, -90.48, -98.16, -106.22, -113.01, -116.00, -116.11, -131.84, -136.48",1.58,33.27,21.05,,6,10,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,65327.468,3:05,11,3,nahar,VClamp,,100,,,,,,,,6,10,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,65528.953,3:05,12,3,nahar,VClamp,,100,,,,,,,,6,10,0,NO BORDER
Thu Aug  9 00:00:00 2012,8092012,109,65730.312,3:05,13,3,nahar,VClamp,,100,,,,,,,,6,10,0,BORDER
Fri Aug 10 00:00:00 2012,8102012,110,55490.14,12:25,0,0,PP2A DN,Rest,0,1,0,nan,-56.67,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,55581.718,12:25,1,0,PP2A DN,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-55.45, -73.22, -92.06, -105.30, -110.50, -126.01, -140.55, -148.87, -144.01, -136.28, -136.32, -167.50",2.29,55.69,24.33,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,55636.14,12:25,2,0,PP2A DN,DplStep,"0.00,  5.00",1,"2.60,  4.69",-15.58,-43.97,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,55687.203,12:25,3,0,PP2A DN,DplStep,"0.00, 10.00",1,"8.05, 13.37",-15.46,-39,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,55739.515,12:25,4,0,PP2A DN,DplStep,"0.00, 15.00",1,"19.72, 19.16",-14.26,-33.78,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,55800.562,12:25,5,0,PP2A DN,DplStep,"0.00, 20.00",1,"30.97, 21.42",-11.74,-28.41,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,56037.875,12:25,6,0,PP2A DN,VClamp,,3,,,,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,56080.375,12:25,7,0,PP2A DN,VClamp,,21,,,,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,56129.156,12:25,8,0,PP2A DN,VClamp,,21,,,,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,56908.89,12:49,9,1,PP2A DN,Rest,0,2,35.04,-6.59,-16.37,,,,,6,11,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,59947.921,13:39,10,2,PP2A DN,Rest,0,1,0,nan,-49.83,,,,,6,12,1,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,60034.562,13:39,11,2,PP2A DN,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-50.13, -61.17, -77.24, -91.06, -99.05, -108.72, -121.33, -129.77, -140.63, -142.56, -138.80, -161.46",2.28,52.55,23.09,,6,12,1,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,60075.296,13:39,12,2,PP2A DN,DplStep,"0.00,  5.00",1,"4.69,  3.99",-23.53,-40.59,,,,,6,12,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,60111.031,13:39,13,2,PP2A DN,DplStep,"0.00, 10.00",1,"7.84,  7.10",-20.47,-35.95,,,,,6,12,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,60198.187,13:39,14,2,PP2A DN,DplStep,"0.00, 15.00",1,"13.27, 10.04",-18.08,-31.72,,,,,6,12,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,60257.656,13:39,15,2,PP2A DN,DplStep,"0.00, 20.00",1,"18.42, 13.65",-15.19,-27.92,,,,,6,12,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,60368.562,13:39,16,2,PP2A DN,VClamp,,2,,,,,,,,6,12,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,60578.265,13:39,17,2,PP2A DN,VClamp,,100,,,,,,,,6,12,0,NO BORDER
Fri Aug 10 00:00:00 2012,8102012,110,60785.703,13:39,18,2,PP2A DN,VClamp,,100,,,,,,,,6,12,0,BORDER
Mon Aug 13 00:00:00 2012,8132012,111,55934.125,12:32,0,0,PP2A DN,Rest,0,2,0,nan,-52.25,,,,,6,13,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,56213.437,12:32,1,0,PP2A DN,HplSteps,"-10.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00",12,,,"-57.51, -61.61, -67.59, -66.91, -76.06, -81.59, -84.22, -90.08, -95.29, -100.21, -100.86, -107.01",0.9,53.5,59.54,,6,13,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,56261.125,12:32,2,0,PP2A DN,Rest,0,1,0.91,-4.01,-41.89,,,,,6,13,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,56294.343,12:32,3,0,PP2A DN,DplStep,"0.00,  5.00",1,"2.34,  2.16",-2.97,-38.5,,,,,6,13,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,56341.343,12:32,4,0,PP2A DN,DplStep,"0.00, 10.00",1,"3.45,  3.54",-2.19,-37.08,,,,,6,13,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,56394.171,12:32,5,0,PP2A DN,DplStep,"0.00, 15.00",1,"10.75,  9.53",-1.47,-30.06,,,,,6,13,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,56448.078,12:32,6,0,PP2A DN,DplStep,"0.00, 20.00",1,"16.57, 15.08",-0.32,-26.06,,,,,6,13,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,56518.812,12:32,7,0,PP2A DN,VClamp,,5,,,,,,,,6,13,0,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,57273.312,12:32,8,0,PP2A DN,VClamp,,100,,,,,,,,6,13,0,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,57530.562,12:32,9,0,PP2A DN,VClamp,,100,,,,,,,,6,13,0,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,57732.125,12:32,10,0,PP2A DN,VClamp,,100,,,,,,,,6,13,0,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66083.828,3:22,11,1,PP2A DN,Rest,0,1,0,nan,-47.3,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66219.578,3:22,12,1,PP2A DN,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-46.50, -60.90, -71.40, -85.95, -99.15, -105.42, -112.56, -128.03, -130.56, -124.93, -104.86, -127.86",2.21,46.78,21.14,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66277.703,3:22,13,1,PP2A DN,Rest,0,1,0.14,-27.55,-48,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66320.968,3:22,14,1,PP2A DN,DplStep,"0.00,  5.00",1,"7.08,  5.63",-22.88,-39.75,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66365.171,3:22,15,1,PP2A DN,DplStep,"0.00, 10.00",1,"13.69, 10.22",-19.78,-35.44,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66418.328,3:22,16,1,PP2A DN,DplStep,"0.00, 15.00",1,"15.81, 11.38",-17.3,-31.97,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66459.609,3:22,17,1,PP2A DN,DplStep,"0.00, 20.00",1,"18.90, 14.53",-15.2,-29.18,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66507.812,3:22,18,1,PP2A DN,DplStep,"0.00, 25.00",1,"22.86, 17.57",-12.25,-25.27,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66593.062,3:22,19,1,PP2A DN,DplStep,"0.00, 30.00",1,"26.71, 19.27",-8.42,-21.13,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66644.218,3:22,20,1,PP2A DN,DplStep,"0.00, 40.00",1,"32.23, 24.10",-3.68,-15.75,,,,Does not saturate!?,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66714.64,3:22,21,1,PP2A DN,DplStep,"0.00, 50.00",1,"39.64, 29.45",2.51,-8.52,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66759.203,3:22,22,1,PP2A DN,DplStep,"0.00, 60.00",1,"46.58, 36.68",7.65,-2.34,,,,,6,14,1,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,66864.078,3:22,23,1,PP2A DN,VClamp,,100,,,,,,,,6,14,0,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,67067.062,3:22,24,1,PP2A DN,VClamp,,100,,,,,,,,6,14,0,NO BORDER
Mon Aug 13 00:00:00 2012,8132012,111,67269.906,3:22,25,1,PP2A DN,VClamp,,100,,,,,,,,6,14,0,BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51099.703,11:12,0,0,PP2A DN,Rest,0,2,0,nan,-45.23,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51236.484,11:12,1,0,PP2A DN,HplSteps,"-10.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00",12,,,"-57.39, -64.39, -72.50, -80.17, -85.58, -90.72, -95.46, -100.00, -103.35, -107.98, -112.00, -117.03",1.46,54.16,36.99,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51278,11:12,2,0,PP2A DN,Rest,0,1,0,nan,-46.34,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51310.468,11:12,3,0,PP2A DN,DplStep,"0.00,  5.00",1,"1.64,  1.95",-7.66,-41.81,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51340.484,11:12,4,0,PP2A DN,DplStep,"0.00, 10.00",1,"7.46,  6.33",-5.97,-35.74,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51417.046,11:12,5,0,PP2A DN,DplStep,"0.00, 15.00",1,"13.32, 10.34",-4.59,-31.7,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51467.468,11:12,6,0,PP2A DN,DplStep,"0.00, 20.00",1,"18.14, 14.48",-3.45,-28.55,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51502.812,11:12,7,0,PP2A DN,DplStep,"0.00, 25.00",1,"23.02, 24.07",-1.86,-25.58,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51540.796,11:12,8,0,PP2A DN,DplStep,"0.00, 30.00",1,"28.59, 30.77",-0.44,-22.87,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51606.734,11:12,9,0,PP2A DN,DplStep,"0.00, 35.00",1,"30.95, 37.72",0.57,-19.69,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51645.125,11:12,10,0,PP2A DN,DplStep,"0.00, 40.00",1,"35.20, 30.03",1.78,-17.33,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51686.14,11:12,11,0,PP2A DN,DplStep,"0.00, 50.00",1,"34.09, 30.35",6.27,-10.4,,,,,6,15,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,51733.234,11:12,12,0,PP2A DN,VClamp,,2,,,,,,,,6,15,0,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,52159.546,11:12,13,0,PP2A DN,VClamp,,29,,,,,,,,6,15,0,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,52219.25,11:12,14,0,PP2A DN,VClamp,,100,,,,,,,,6,15,0,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,52421.671,11:12,15,0,PP2A DN,VClamp,,100,,,,,,,,6,15,0,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61376.187,2:00,16,1,PP2A DN,Rest,0,2,9.72,-16.09,-38.53,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61530.687,2:00,17,1,PP2A DN,HplSteps,"-5.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00",12,,,"-55.51, -72.93, -85.90, -97.82, -105.21, -114.17, -121.57, -131.98, -138.66, -143.75, -151.89, -151.91",1.8,38.08,21.19,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61564.718,2:00,18,1,PP2A DN,Rest,0,1,5.4,-18.52,-43.11,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61593.515,2:00,19,1,PP2A DN,DplStep,"0.00,  5.00",1,"15.90, 13.87",-16.54,-36.29,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61642.25,2:00,20,1,PP2A DN,DplStep,"0.00, 10.00",1,"19.65, 18.09",-14.6,-32.25,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61679.109,2:00,21,1,PP2A DN,DplStep,"0.00, 15.00",1,"23.95, 22.22",-12.32,-29.09,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61710.125,2:00,22,1,PP2A DN,DplStep,"0.00, 20.00",1,"26.30, 23.07",-10.75,-26.62,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61742.296,2:00,23,1,PP2A DN,DplStep,"0.00, 30.00",1,"34.32, 27.14",-5.93,-20.05,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61779.843,2:00,24,1,PP2A DN,DplStep,"0.00, 40.00",1,"43.40, 32.58",-1.39,-14.72,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61877.14,2:00,25,1,PP2A DN,VClamp,,21,,,,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,61920.593,2:00,26,1,PP2A DN,VClamp,,100,,,,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,62123.593,2:00,27,1,PP2A DN,VClamp,,100,,,,,,,,6,16,1,NO BORDER
Tue Aug 14 00:00:00 2012,8142012,112,62324.828,2:00,28,1,PP2A DN,VClamp,,100,,,,,,,,6,16,1,BORDER
Wed Aug 15 00:00:00 2012,8152012,113,50878.828,11:05,0,0,PP2A DN,Rest,0,10,5.61,-17.79,-39.72,,,,,6,17,1,NO BORDER
Wed Aug 15 00:00:00 2012,8152012,113,52455.375,11:34,1,1,PP2A DN,Rest,0,10,0,nan,-50.69,,,,,6,17,1,NO BORDER
Wed Aug 15 00:00:00 2012,8152012,113,53634.109,11:53,2,2,PP2A DN,Rest,0,10,0,nan,-55.38,,,,,6,17,1,NO BORDER
Wed Aug 15 00:00:00 2012,8152012,113,57459.75,12:57,3,3,PP2A DN,Rest,0,10,0,nan,-49.52,,,,,6,17,1,NO BORDER
Wed Aug 15 00:00:00 2012,8152012,113,58838.937,13:20,4,4,PP2A DN,Rest,0,10,0,nan,-56.92,,,,,6,18,0,NO BORDER
Wed Aug 15 00:00:00 2012,8152012,113,59468.687,13:20,5,4,PP2A DN,Rest,0,10,6.07,-19.25,-42.06,,,,,6,18,0,NO BORDER
Wed Aug 15 00:00:00 2012,8152012,113,62087.609,,6,5,PP2A DN,Rest,0,10,0,nan,-53.78,,,,,6,18,0,BORDER
Thu Aug 16 00:00:00 2012,8162012,114,49312.796,10:41,0,0,nahar,Rest,0,1,0,nan,-59.55,,,,DO NOT USE,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,49403.89,10:41,1,0,nahar,DplStep,"0.00, 20.00",1,"9.02,  7.81",-6.8,-38.28,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54385.359,12:06,2,1,nahar,Rest,0,1,0,nan,-55.3,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54472.796,12:06,3,1,nahar,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-55.87, -66.81, -77.94, -89.55, -97.16, -104.96, -110.93, -114.87, -125.95, -134.17, -139.81, -105.74",1.63,37.53,23.04,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54524.078,12:06,4,1,nahar,Rest,0,1,0,nan,-54.59,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54554.625,12:06,5,1,nahar,DplStep,"0.00,  5.00",1,"3.67,  3.39",-4.82,-46.42,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54587.234,12:06,6,1,nahar,DplStep,"0.00, 10.00",1,"11.00,  9.94",-5.11,-42.82,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54618.906,12:06,7,1,nahar,DplStep,"0.00, 15.00",1,"18.52, 15.64",-4.24,-39.98,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54672.218,12:06,8,1,nahar,DplStep,"0.00, 20.00",1,"24.59, 20.00",-3.36,-37.09,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54730.687,12:06,9,1,nahar,DplStep,"0.00, 40.00",1,"41.91, 13.62",-0.52,-24.48,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54785.89,12:06,10,1,nahar,DplStep,"0.00, 50.00",1,"48.87,  0.00",1.29,-14.31,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,54880.234,12:06,11,1,nahar,Rest,0,1,2.38,-4.59,-47.39,,,,,6,19,0,NO BORDER
Thu Aug 16 00:00:00 2012,8162012,114,56492.968,12:06,12,1,nahar,Rest,0,2,29.73,-2.74,-23.91,,,,,6,19,0,BORDER
Mon Aug 20 00:00:00 2012,8202012,115,51515.953,11:19,0,0,WT Ok Acid,Rest,0,10,4.99,-11.62,-37.72,,,,leak seal but nice effects,6,20,0,NO BORDER
Mon Aug 20 00:00:00 2012,8202012,115,62002.696,14:13,1,1,WT Ok Acid,Rest,0,10,0.34,-16.96,-46.07,,,,,6,20,0,BORDER
Tue Aug 21 00:00:00 2012,8212012,116,52065.634,11:27,0,0,WT Ok Acid,Rest,0,10,3.52,-20.09,-44.51,,,,,6,21,1,NO BORDER
Tue Aug 21 00:00:00 2012,8212012,116,52961.415,11:27,1,0,WT Ok Acid,Rest,0,10,3.13,-17.92,-44.79,,,,High Ra > 100_Ohm Small Effect,6,21,1,NO BORDER
Tue Aug 21 00:00:00 2012,8212012,116,64388.837,2:54,2,1,per01,Rest,0,4,16.87,-14.49,-34.7,,,,,6,21,1,NO BORDER
Tue Aug 21 00:00:00 2012,8212012,116,64700.243,2:54,3,1,per01,HplSteps,"-20.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00, -70.00, -75.00",12,,,"-58.70, -65.42, -70.83, -78.24, -84.72, -90.96, -95.21, -101.03, -106.72, -111.56, -116.30, -121.38",1.17,25.58,21.91,,6,21,1,NO BORDER
Tue Aug 21 00:00:00 2012,8212012,116,64759.493,2:54,4,1,per01,VClamp,,2,,,,,,,,6,21,1,NO BORDER
Tue Aug 21 00:00:00 2012,8212012,116,64977.196,2:54,5,1,per01,VClamp,,100,,,,,,,,6,21,1,NO BORDER
Tue Aug 21 00:00:00 2012,8212012,116,65179.102,2:54,6,1,per01,VClamp,,100,,,,,,,,6,21,1,NO BORDER
Tue Aug 21 00:00:00 2012,8212012,116,65387.524,2:54,7,1,per01,VClamp,,100,,,,,,,,6,21,1,BORDER
Thu Aug 23 00:00:00 2012,8232012,117,47541.884,10:13,0,0,per01,Rest,0,5,0,nan,-55.58,,,,,6,22,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,47921.509,10:13,1,0,per01,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-62.10, -78.73, -91.76, -101.71, -111.84, -120.32, -126.69, -133.54, -145.83, -153.83, -160.08, -166.97",1.98,36.62,18.51,,6,22,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,47971.79,10:13,2,0,per01,DplStep,"0.00, 10.00",1,"10.06, 11.35",-17.7,-41.75,,,,,6,22,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,48006.868,10:13,3,0,per01,DplStep,"0.00, 20.00",1,"22.44, 19.77",-15.17,-33.78,,,,,6,22,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,48066.727,10:13,4,0,per01,VClamp,,3,,,,,,,,6,22,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,48344.54,10:13,5,0,per01,VClamp,,100,,,,,,,,6,22,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,48551.196,10:13,6,0,per01,VClamp,,100,,,,,,,,6,22,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,53639.774,11:54,7,1,per01,Rest,0,4,0,nan,-57.69,,,,,6,23,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,53897.399,11:54,8,1,per01,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-65.69, -85.41, -99.27, -111.34, -123.83, -135.04, -141.85, -155.36, -167.30, -157.37, -145.69, -108.01",2.38,53.38,22.4,,6,23,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,53952.727,11:54,9,1,per01,DplStep,"0.00, 10.00",1,"12.13, 10.02",-16.61,-40.51,,,,,6,23,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,54008.821,11:54,10,1,per01,DplStep,"0.00, 20.00",1,"34.18,  0.00",-15.15,-28.78,,,,,6,23,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,54109.712,11:54,11,1,per01,VClamp,,100,,,,,,,,6,23,1,NO BORDER
Thu Aug 23 00:00:00 2012,8232012,117,54329.649,11:54,12,1,per01,VClamp,,100,,,,,,,,6,23,1,BORDER
Fri Aug 24 00:00:00 2012,8242012,118,48191.227,10:25,0,0,per01,Rest,0,3,0,nan,-58.63,,,,open with small leak but ok,6,24,1,NO BORDER
Fri Aug 24 00:00:00 2012,8242012,118,61898.587,2:11,1,1,per01,Rest,0,7,2.32,-4.7,-44.6,,,,,6,24,1,NO BORDER
Fri Aug 24 00:00:00 2012,8242012,118,62455.024,2:11,2,1,per01,HplStep,"-10.00, -10.00",1,,,-47.32,,,,,6,24,1,NO BORDER
Fri Aug 24 00:00:00 2012,8242012,118,62474.415,2:11,3,1,per01,HplSteps,"-10.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00",12,,,"-55.35, -61.71, -68.66, -77.78, -84.92, -94.97, -101.98, -108.76, -113.70, -120.98, -127.90, -131.56",1.51,57.08,37.75,,6,24,1,NO BORDER
Fri Aug 24 00:00:00 2012,8242012,118,62597.524,2:11,4,1,per01,DplSteps,,5,,,,,,,,6,24,1,NO BORDER
Fri Aug 24 00:00:00 2012,8242012,118,62775.524,2:11,5,1,per01,VClamp,,100,,,,,,,,6,24,1,NO BORDER
Fri Aug 24 00:00:00 2012,8242012,118,63021.087,2:11,6,1,per01,VClamp,,100,,,,,,,,6,25,1,NO BORDER
Fri Aug 24 00:00:00 2012,8242012,118,63466.118,2:11,7,1,per01,VClamp,,37,,,,,,,,6,25,1,BORDER
Thu Oct 18 00:00:00 2012,10182012,119,52298.601,11:33,0,0,per01,Rest,0,2,0,nan,-43.5,,,,,6,61,0,NO BORDER
Thu Oct 18 00:00:00 2012,10182012,119,52437.507,11:33,1,0,per01,HplSteps,"0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00",12,,,"-44.21, -49.49, -53.01, -58.93, -65.53, -73.59, -82.21, -94.34, -102.30, -108.82, -112.47, -118.94",1.43,62.94,44.13,,6,61,0,NO BORDER
Thu Oct 18 00:00:00 2012,10182012,119,53775.929,,2,1,per01,Rest,0,2,7.82,-17.17,-36.72,,,,Not stable,6,61,0,NO BORDER
Thu Oct 18 00:00:00 2012,10182012,119,53954.32,,3,1,per01,HplSteps,"-30.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00, -70.00, -75.00, -80.00, -85.00",12,,,"-65.46, -68.59, -87.36, -90.48, -97.79, -94.97, -103.11, -97.53, -97.99, -99.67, -100.62, -106.90",0.38,19.42,50.47,,6,61,0,NO BORDER
Thu Oct 18 00:00:00 2012,10182012,119,54021.116,,4,1,per01,VClamp,,6,,,,,,,,6,61,0,NO BORDER
Thu Oct 18 00:00:00 2012,10182012,119,63969.413,2:30,5,2,per01,Rest,0,1,0.13,-0.85,-4.88,,,,Cell attached,6,61,0,BORDER
