Date	DateStr	DateNo	RecTime	ZT	RecNo	NrnNo	Geno	Prot	IApp	NEps	FR	Amp	PSD	RI	tau	C	Notes	Notebook	Page	RedCheck
Wed Apr 20 00:00:00 2011	04202011	27	39620.59300		0			Rest	0.0	1	 5.10	-12.87	-36.99							
Wed Apr 20 00:00:00 2011	04202011	27	39854.48400		1			DplStep	-7.00, -2.00	1	 1.78,  2.30	-19.72	-43.75							
Wed Apr 20 00:00:00 2011	04202011	27	39924.82800		2			DplStep	-7.00,  3.00	1	 7.45,  7.71	-16.30	-36.46							
Wed Apr 20 00:00:00 2011	04202011	27	40002.42100		3			DplStep	-7.00,  8.00	1	10.77, 12.94	-11.91	-29.75							
Wed Apr 20 00:00:00 2011	04202011	27	40080.90600		4			DplStep	-7.00, 13.00	1	14.79, 15.87	-8.94	-25.38							
Wed Apr 20 00:00:00 2011	04202011	27	40186.81200		5			HplSteps	-7.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00	12			-57.23, -61.06, -60.88, -64.49, -68.65, -72.87, -72.62, -76.31, -78.73, -82.37, -82.28, -84.53	 2.69	45.92	17.09				
Wed Apr 20 00:00:00 2011	04202011	27	40278.95300		6			Const		10							Const hold, data too long.			
Wed Apr 20 00:00:00 2011	04202011	27	41115.18700		7			VClamp		100										
Wed Apr 20 00:00:00 2011	04202011	27	42000.85900		8			VClamp		100										
Wed Apr 20 00:00:00 2011	04202011	27	42241.45300		9			Const		7							Const hold, data too long.			
Wed Apr 20 00:00:00 2011	04202011	27	45759.29600		10			Rest	0.0	2	 1.24	-17.97	-36.88							
Wed Apr 20 00:00:00 2011	04202011	27	46539.93700		11			Rest	0.0	1	 5.95	-8.03	-36.92							
Wed Apr 20 00:00:00 2011	04202011	27	46768.29600		12			DplStep	-14.00, -9.00	1	 0.00,  0.00	  nan	-44.52							
Wed Apr 20 00:00:00 2011	04202011	27	46817.20300		13			DplStep	-14.00, -4.00	1	 5.69,  4.94	-16.38	-41.85							
Wed Apr 20 00:00:00 2011	04202011	27	46886.10900		14			DplStep	-14.00,  1.00	1	 8.65,  7.92	-13.52	-38.33							
Wed Apr 20 00:00:00 2011	04202011	27	47009.64000		15			DplStep	-14.00,  6.00	1	12.98, 12.61	-10.59	-33.75							
Wed Apr 20 00:00:00 2011	04202011	27	47125.82800		16			HplSteps	-14.00, -14.00, -15.00, -16.00, -17.00, -18.00, -19.00, -20.00, -21.00, -22.00, -23.00, -24.00, -25.00	12			-58.52, -61.21, -61.09, -64.32, -67.24, -71.68, -70.72, -77.29, -81.00, -84.64, -84.70, -87.83	 3.23	126.96	39.36				
Wed Apr 20 00:00:00 2011	04202011	27	47605.70300		17			Const		4							Const hold, data too long.			
Wed Apr 20 00:00:00 2011	04202011	27	53749.40600		18			Const		4							Const hold, data too long.			
Fri Apr 22 00:00:00 2011	04222011	28	45642.82800		0			Rest	0.0	1	24.94	-15.30	-27.17							
Fri Apr 22 00:00:00 2011	04222011	28	45953.37500		1			DplStep	-22.00, -17.00	1	 3.77,  1.05	-25.82	-50.66							
Fri Apr 22 00:00:00 2011	04222011	28	46010.82800		2			DplStep	-22.00, -12.00	1	 5.61,  7.75	-24.51	-45.61							
Fri Apr 22 00:00:00 2011	04222011	28	46096.98400		3			DplStep	-22.00, -7.00	1	16.35, 14.33	-22.34	-39.64							
Fri Apr 22 00:00:00 2011	04222011	28	46179.43700		4			DplStep	-22.00, -2.00	1	21.27, 20.41	-19.59	-34.97							
Fri Apr 22 00:00:00 2011	04222011	28	46370.78100		6			HplSteps	-30.00, -30.00, -31.00, -32.00, -33.00, -34.00, -35.00, -36.00, -37.00, -38.00, -39.00, -40.00, -41.00	12			-65.78, -69.10, -69.08, -75.24, -69.10, -65.73, -63.02, -67.78, -72.53, -71.17, -75.43, -71.94	-1.42	71.92	-50.57				
Fri Apr 22 00:00:00 2011	04222011	28	46556.39000		7			VClamp		100										
Fri Apr 22 00:00:00 2011	04222011	28	47410.37500		8			VClamp		7										
Fri Apr 22 00:00:00 2011	04222011	28	47518.40600		9			VClamp		13										
Fri Apr 22 00:00:00 2011	04222011	28	47556.46800		10			VClamp		7										
Fri Apr 22 00:00:00 2011	04222011	28	47598.92100		11			VClamp		100										
Fri Apr 22 00:00:00 2011	04222011	28	48525.29600		12			Const		1							Const hold, data too long.			
Fri Apr 22 00:00:00 2011	04222011	28	58330.21800		13			Rest	0.0	1	 1.22	-1.38	-41.37							
Fri Apr 22 00:00:00 2011	04222011	28	58465.07800		14			DplStep	-10.00, -5.00	1	 0.00,  0.00	  nan	-44.70							
Fri Apr 22 00:00:00 2011	04222011	28	58532.03100		15			DplStep	-10.00,  0.00	1	 3.49,  2.88	-7.03	-43.21							
Fri Apr 22 00:00:00 2011	04222011	28	58590.67100		16			DplStep	-10.00,  5.00	1	 5.23,  5.50	-6.06	-40.40							
Fri Apr 22 00:00:00 2011	04222011	28	58656.76500		17			DplStep	-10.00, 10.00	1	 9.44, 10.19	-4.30	-36.66							
Fri Apr 22 00:00:00 2011	04222011	28	58850.07800		18			DplStep	 0.00,  5.00	1	 6.32,  5.94	-5.80	-39.40							
Fri Apr 22 00:00:00 2011	04222011	28	58985.64000		19			DplStep	 0.00, 10.00	1	11.08,  9.86	-4.69	-36.11							
Fri Apr 22 00:00:00 2011	04222011	28	59101.48400		20			DplStep	 0.00, 15.00	1	14.50, 12.64	-3.81	-33.56							
Tue Apr 26 00:00:00 2011	04262011	29	49679.53100		0			Rest	0.0	1	 1.08	-27.81	-38.46							
Tue Apr 26 00:00:00 2011	04262011	29	49846.04600		1			HplSteps	-12.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00, -19.00, -20.00, -21.00, -22.00, -23.00	12			-75.09, -80.13, -84.24, -79.05, -68.30, -85.00, -87.16, -91.66, -91.07, -97.51, -99.95, -98.64	 3.42	88.73	25.98				
Tue Apr 26 00:00:00 2011	04262011	29	50029.25000		2			DplStep	-14.00, -9.00	1	10.45,  5.09	-44.26	-51.41							
Tue Apr 26 00:00:00 2011	04262011	29	50058.04600		3			DplStep	-14.00, -4.00	1	 6.11,  1.62	-37.67	-44.46							
Tue Apr 26 00:00:00 2011	04262011	29	50106.17100		4			DplStep	-14.00,  1.00	1	 1.44,  2.45	-27.18	-36.99							
Tue Apr 26 00:00:00 2011	04262011	29	50138.62500		5			DplStep	-14.00,  6.00	1	 4.96,  4.98	-18.70	-26.80							
Tue Apr 26 00:00:00 2011	04262011	29	50239.21800		6			DplStep	 0.00,  5.00	1	 6.52,  6.87	-18.20	-25.80							
Tue Apr 26 00:00:00 2011	04262011	29	50266.48400		7			DplStep	 0.00, 10.00	1	11.44, 11.20	-9.78	-16.27							
Tue Apr 26 00:00:00 2011	04262011	29	50293.84300		8			DplStep	 0.00, 15.00	1	16.85, 14.12	-0.73	-6.64							
Tue Apr 26 00:00:00 2011	04262011	29	50324.96800		9			DplStep	 0.00, 20.00	1	18.84, 16.56	 7.52	 1.93							
Tue Apr 26 00:00:00 2011	04262011	29	50379.70300		10			Const		1							Const hold, data too long.			
Tue Apr 26 00:00:00 2011	04262011	29	50648.28100		11			VClamp		100										
Tue Apr 26 00:00:00 2011	04262011	29	51137.54600		12			VClamp		100										
Tue Apr 26 00:00:00 2011	04262011	29	51374.29600		13			VClamp		44										
Wed Apr 27 00:00:00 2011	04272011	30	43763.34300		0			Rest	0.0	1	14.57	-10.59	-30.56							
Wed Apr 27 00:00:00 2011	04272011	30	44002.96800		1			DplStep	-13.00, -6.00	1	 4.17,  4.63	-20.75	-43.37							
Wed Apr 27 00:00:00 2011	04272011	30	44172.25000		2			DplStep	-12.00, -7.00	1	 2.09,  2.39	-23.84	-47.32							
Wed Apr 27 00:00:00 2011	04272011	30	44208.65600		3			DplStep	-12.00, -2.00	1	 8.56, 10.35	-20.15	-39.82							
Wed Apr 27 00:00:00 2011	04272011	30	44302.70300		4			DplStep	-12.00,  3.00	1	15.33, 15.77	-16.76	-33.87							
Wed Apr 27 00:00:00 2011	04272011	30	44401.45300		5			DplStep	-12.00,  8.00	1	21.07, 20.40	-13.20	-28.38							
Wed Apr 27 00:00:00 2011	04272011	30	44490.64000		6			Unknown		1										
Wed Apr 27 00:00:00 2011	04272011	30	44608.60900		7			Unknown		1										
Wed Apr 27 00:00:00 2011	04272011	30	44737.17100		8			Unknown		1										
Wed Apr 27 00:00:00 2011	04272011	30	44891.39000		9			Unknown		1										
Wed Apr 27 00:00:00 2011	04272011	30	45042.12500		10			HplSteps	-12.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00, -19.00, -20.00, -21.00, -22.00, -23.00	12			-56.36, -59.76, -65.24, -70.18, -69.06, -73.60, -78.13, -82.08, -81.10, -85.04, -89.17, -91.50	 3.10	53.95	17.42				
Wed Apr 27 00:00:00 2011	04272011	30	46609.39000		11			Rest	0.0	1	 2.39	-20.03	-40.06							
Wed Apr 27 00:00:00 2011	04272011	30	46781.62500		12			Unknown		1										
Wed Apr 27 00:00:00 2011	04272011	30	46845.98400		13			Unknown		1										
Wed Apr 27 00:00:00 2011	04272011	30	46945.81200		14			Unknown		1										
Wed Apr 27 00:00:00 2011	04272011	30	47009.14000		15			Unknown		1										
Wed Apr 27 00:00:00 2011	04272011	30	47126.32800		16			DplStep	-12.00, -7.00	1	 0.00,  0.00	  nan	-49.69							
Wed Apr 27 00:00:00 2011	04272011	30	47152.43700		17			DplStep	-12.00, -2.00	1	 1.84,  2.41	-26.56	-41.74							
Wed Apr 27 00:00:00 2011	04272011	30	47250.00000		18			DplStep	-12.00,  3.00	1	 3.99,  4.75	-21.00	-34.89							
Wed Apr 27 00:00:00 2011	04272011	30	47420.46800		19			DplStep	-10.00, 10.00	1	 9.31,  9.69	-11.99	-23.04							
Wed Apr 27 00:00:00 2011	04272011	30	47522.26500		20			HplSteps	-12.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00, -19.00, -20.00, -21.00, -22.00, -23.00	12			-50.43, -52.45, -55.32, -57.66, -57.74, -60.53, -63.53, -66.18, -66.50, -68.47, -71.81, -73.52	 2.08	40.05	19.30				
Wed Apr 27 00:00:00 2011	04272011	30	47614.23400		21			Const		3							Const hold, data too long.			
Thu Apr 28 00:00:00 2011	04282011	31	42796.29600		0			Rest	0.0	1	 0.00	  nan	-36.00							
Thu Apr 28 00:00:00 2011	04282011	31	42887.92100		1			DplStep	 0.00, 10.00	1	 7.42,  5.29	27.70	21.32							
Thu Apr 28 00:00:00 2011	04282011	31	44455.96800		2			Rest	0.0	1	 0.00	  nan	-54.11							
Thu Apr 28 00:00:00 2011	04282011	31	44562.06200		3			DplStep	 0.00,  5.00	1	 1.08,  0.40	-11.69	-45.06							
Thu Apr 28 00:00:00 2011	04282011	31	44598.70300		4			DplStep	 0.00, 10.00	1	 6.42,  4.74	-9.02	-40.32							
Thu Apr 28 00:00:00 2011	04282011	31	44686.42100		5			DplStep	 0.00, 15.00	1	11.62,  8.44	-7.28	-36.30							
Thu Apr 28 00:00:00 2011	04282011	31	44760.20300		6			DplStep	 0.00, 20.00	1	15.97, 13.04	-5.00	-32.31							
Thu Apr 28 00:00:00 2011	04282011	31	44845.54600		7			HplSteps	 0.00,  0.00, -1.00, -2.00, -3.00, -4.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00	12			-52.69, -57.11, -60.00, -63.20, -63.95, -66.48, -69.66, -72.73, -75.03, -79.55, -81.55, -82.30	 2.82	106.47	37.82				
Thu Apr 28 00:00:00 2011	04282011	31	44971.09300		8			Rest	0.0	10	 6.56	-11.69	-46.50							
Thu Apr 28 00:00:00 2011	04282011	31	45807.56200		9			VClamp		100										
Thu Apr 28 00:00:00 2011	04282011	31	46037.35900		10			VClamp		7										
Thu Apr 28 00:00:00 2011	04282011	31	46970.90600		11			VClamp		100										
Thu Apr 28 00:00:00 2011	04282011	31	47466.75000		12			Rest	0.0	5	 0.00	  nan	-52.74							
Thu Apr 28 00:00:00 2011	04282011	31	47786.87500		13			Rest	0.0	10	 0.00	  nan	-48.84							
Thu Apr 28 00:00:00 2011	04282011	31	49379.09300		14			VClamp		81										
Thu Apr 28 00:00:00 2011	04282011	31	49544.18700		15			VClamp		100										
Thu Apr 28 00:00:00 2011	04282011	31	49807.35900		16			Rest	0.0	10	 0.45	-16.28	-45.89							
Thu Apr 28 00:00:00 2011	04282011	31	50469.32800		17			VClamp		100										
Thu Apr 28 00:00:00 2011	04282011	31	52122.25000		18			VClamp		21										
Thu Apr 28 00:00:00 2011	04282011	31	52168.15600		19			VClamp		21										
Thu Apr 28 00:00:00 2011	04282011	31	52218.32800		20			VClamp		21										
Thu Apr 28 00:00:00 2011	04282011	31	52261.35900		21			VClamp		21										
Thu Apr 28 00:00:00 2011	04282011	31	76177.81200		22			Rest	0.0	1	 4.56	-15.25	-41.59							
Thu Apr 28 00:00:00 2011	04282011	31	76259.64000		23			DplStep	 0.00,  5.00	1	10.45, 10.69	-14.08	-36.34							
Thu Apr 28 00:00:00 2011	04282011	31	76319.43700		24			DplStep	 0.00, 10.00	1	16.81, 14.27	-12.06	-31.75							
Thu Apr 28 00:00:00 2011	04282011	31	76372.59300		25			DplStep	 0.00, 15.00	1	22.47, 19.82	-8.81	-26.40							
Thu Apr 28 00:00:00 2011	04282011	31	76441.79600		26			DplStep	 0.00, 20.00	1	26.96, 22.69	-6.27	-22.00							
Thu Apr 28 00:00:00 2011	04282011	31	76668.37500		27			DplStep	-5.00,  0.00	1	 4.23,  4.08	-19.22	-45.95							
Thu Apr 28 00:00:00 2011	04282011	31	76697.14000		28			DplStep	-5.00,  5.00	1	 7.03,  7.70	-17.83	-41.85							
Thu Apr 28 00:00:00 2011	04282011	31	76730.85900		29			DplStep	-5.00, 10.00	1	13.21, 14.48	-14.78	-35.62							
Thu Apr 28 00:00:00 2011	04282011	31	76862.26500		30			DplStep	-3.00, 17.00	1	20.62, 20.94	-10.65	-28.24							
Thu Apr 28 00:00:00 2011	04282011	31	76969.45300		31			HplSteps	-3.00, -3.00, -4.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00	12			-55.89, -63.13, -62.00, -65.59, -67.89, -73.32, -74.77, -78.50, -79.81, -82.25, -82.54, -86.59	 2.65	52.55	19.81				
Thu Apr 28 00:00:00 2011	04282011	31	77251.25000		32			Const		2							Const hold, data too long.			
Thu Apr 28 00:00:00 2011	04282011	31	77846.14000		33			VClamp		13										
Thu Apr 28 00:00:00 2011	04282011	31	77873.25000		34			VClamp		100										
Thu Apr 28 00:00:00 2011	04282011	31	84631.81200		35			Rest	0.0	1	 0.00	  nan	-48.43							
Thu Apr 28 00:00:00 2011	04282011	31	84722.98400		36			DplStep	 0.00,  5.00	1	 1.32,  0.88	-34.41	-42.51							
Thu Apr 28 00:00:00 2011	04282011	31	84766.06200		37			DplStep	 0.00, 10.00	1	 4.12,  3.44	-5.26	-40.90							
Thu Apr 28 00:00:00 2011	04282011	31	84819.64000		38			DplStep	 0.00, 15.00	1	 8.55,  7.13	-2.12	-37.12							
Thu Apr 28 00:00:00 2011	04282011	31	84852.60900		39			DplStep	 0.00, 20.00	1	12.61, 10.22	-1.52	-34.33							
Thu Apr 28 00:00:00 2011	04282011	31	85011.62500		40			DplStep	-5.00,  0.00	1	 0.00,  0.00	  nan	-44.67							
Thu Apr 28 00:00:00 2011	04282011	31	85071.42100		41			DplStep	-5.00,  5.00	1	 2.56,  2.08	-9.98	-44.04							
Thu Apr 28 00:00:00 2011	04282011	31	85107.45300		42			DplStep	-5.00, 10.00	1	 5.77,  5.29	-6.95	-40.48							
Thu Apr 28 00:00:00 2011	04282011	31	85152.04600		43			DplStep	-5.00, 15.00	1	 9.66,  8.40	-5.94	-37.24							
Thu Apr 28 00:00:00 2011	04282011	31	85282.21800		44			HplSteps	-5.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00	12			-55.08, -56.58, -59.68, -62.65, -61.97, -63.99, -67.78, -71.08, -71.61, -74.64, -77.32, -79.36	 2.37	124.18	52.32				
Thu Apr 28 00:00:00 2011	04282011	31	85411.64000		45			Const		7							Const hold, data too long.			
Thu Apr 28 00:00:00 2011	04282011	31	85981.93700		46			VClamp		100										
Fri Apr 29 00:00:00 2011	04292011	32	130.65600		0			VClamp		7										
Fri Apr 29 00:00:00 2011	04292011	32	339.65600		1			VClamp		100										
Fri Apr 29 00:00:00 2011	04292011	32	540.84300		2			VClamp		100										
Fri Apr 29 00:00:00 2011	04292011	32	840.28100		3			Const		6							Const hold, data too long.			
Fri Apr 29 00:00:00 2011	04292011	32	1380.54600		4			Rest	0.0	10	 0.00	  nan	-55.20							
Fri Apr 29 00:00:00 2011	04292011	32	5570.53100		5			Rest	0.0	1	 0.00	  nan	-49.44							
Fri Apr 29 00:00:00 2011	04292011	32	5667.76500		6			DplStep	 0.00,  5.00	1	 2.45,  1.44	-2.13	-42.01							
Fri Apr 29 00:00:00 2011	04292011	32	5694.92100		7			DplStep	 0.00, 10.00	1	 7.81,  6.64	 0.80	-37.59							
Fri Apr 29 00:00:00 2011	04292011	32	5723.54600		8			DplStep	 0.00, 15.00	1	12.62, 10.72	 2.53	-34.11							
Fri Apr 29 00:00:00 2011	04292011	32	5770.96800		9			DplStep	 0.00, 20.00	1	17.57, 14.69	 3.73	-30.83							
Fri Apr 29 00:00:00 2011	04292011	32	5849.68700		10			DplStep	-5.00,  0.00	1	 1.93,  0.84	-6.02	-44.94							
Fri Apr 29 00:00:00 2011	04292011	32	5885.95300		11			DplStep	-5.00,  5.00	1	 3.86,  3.46	-4.19	-42.20							
Fri Apr 29 00:00:00 2011	04292011	32	5934.28100		12			DplStep	-5.00, 10.00	1	 7.16,  7.89	-2.31	-38.24							
Fri Apr 29 00:00:00 2011	04292011	32	5994.82800		13			DplStep	-5.00, 15.00	1	11.91, 11.88	-0.62	-34.50							
Fri Apr 29 00:00:00 2011	04292011	32	6065.12500		14			HplSteps	-5.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00	12			-54.91, -57.30, -61.74, -64.90, -64.47, -67.88, -72.89, -76.45, -76.02, -79.03, -81.89, -85.36	 2.82	72.17	25.62				
Fri Apr 29 00:00:00 2011	04292011	32	6158.50000		15			Const		6							Const hold, data too long.			
Fri Apr 29 00:00:00 2011	04292011	32	6551.71800		16			VClamp		100										
Fri Apr 29 00:00:00 2011	04292011	32	6856.92100		17			VClamp		7										
Fri Apr 29 00:00:00 2011	04292011	32	7001.46800		18			VClamp		100										
Fri Apr 29 00:00:00 2011	04292011	32	7248.98400		19			Rest	0.0	7	 0.00	  nan	-47.36							
Fri Apr 29 00:00:00 2011	04292011	32	64903.00000		20			Rest	0.0	1	 0.00	  nan	-50.50							
Fri Apr 29 00:00:00 2011	04292011	32	64996.98400		21			DplStep	 0.00,  5.00	1	 1.95,  0.76	 6.09	-46.96							
Fri Apr 29 00:00:00 2011	04292011	32	65038.46800		22			DplStep	 0.00, 10.00	1	 6.45,  5.48	 7.83	-44.35							
Fri Apr 29 00:00:00 2011	04292011	32	65095.75000		23			DplStep	 0.00, 15.00	1	12.41, 10.09	 7.73	-41.69							
Fri Apr 29 00:00:00 2011	04292011	32	65156.98400		24			DplStep	 0.00, 20.00	1	17.14, 13.49	 9.22	-39.47							
Fri Apr 29 00:00:00 2011	04292011	32	65263.90600		25			DplStep	-5.00,  0.00	1	 0.41,  0.00	 8.96	-47.00							
Fri Apr 29 00:00:00 2011	04292011	32	65354.07800		26			DplStep	-5.00,  5.00	1	 0.77,  0.76	 6.46	-46.15							
Fri Apr 29 00:00:00 2011	04292011	32	65415.82800		27			DplStep	-5.00, 10.00	1	 5.23,  2.27	 7.07	-45.06							
Fri Apr 29 00:00:00 2011	04292011	32	65479.54600		28			DplStep	-5.00, 15.00	1	 8.29,  7.55	 5.37	-42.91							
Fri Apr 29 00:00:00 2011	04292011	32	65576.68700		29			HplSteps	-5.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00	12			-53.61, -55.31, -57.78, -58.43, -59.22, -60.52, -62.51, -64.07, -63.84, -66.19, -68.63, -69.51	 1.38	39.72	28.83				
Fri Apr 29 00:00:00 2011	04292011	32	65701.64000		30			Const		7							Const hold, data too long.			
Fri Apr 29 00:00:00 2011	04292011	32	66149.48400		31			Rest	0.0	10	 0.00	  nan	-49.73							
Fri Apr 29 00:00:00 2011	04292011	32	68619.57800		32			Rest	0.0	1	18.29	-15.61	-32.30							
Wed May  4 00:00:00 2011	05042011	33	50187.07800		0			DplStep	-5.00, 15.00	1	 0.00,  0.00	  nan	 9.00							
Wed May  4 00:00:00 2011	05042011	33	50230.07800		1			DplStep	-5.00,  5.00	1	 0.00,  0.00	  nan	-18.67							
Wed May  4 00:00:00 2011	05042011	33	50262.60900		2			HplSteps	-5.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00	12			-53.90, -60.07, -65.79, -71.56, -72.60, -78.02, -83.89, -89.61, -90.17, -95.39, -101.65, -107.30	 4.67	63.42	13.57				
Wed May  4 00:00:00 2011	05042011	33	50439.57800		3			Const		6							Const hold, data too long.			
Wed May  4 00:00:00 2011	05042011	33	61846.14000		4			Rest	0.0	1	 7.52	-21.07	-39.68							
Wed May  4 00:00:00 2011	05042011	33	61956.37500		5			Unknown		1										
Wed May  4 00:00:00 2011	05042011	33	61987.53100		6			Unknown		1										
Wed May  4 00:00:00 2011	05042011	33	62022.45300		7			Unknown		1										
Wed May  4 00:00:00 2011	05042011	33	62054.85900		8			Unknown		1										
Wed May  4 00:00:00 2011	05042011	33	62334.43700		9			DplStep	-7.00, -2.00	1	10.01, 11.08	-21.12	-44.16							
Wed May  4 00:00:00 2011	05042011	33	62387.70300		10			DplStep	-7.00,  3.00	1	15.17, 14.65	-17.76	-37.81							
Wed May  4 00:00:00 2011	05042011	33	62420.15600		11			DplStep	-7.00,  8.00	1	23.71, 20.19	-13.12	-30.28							
Wed May  4 00:00:00 2011	05042011	33	62462.46800		12			DplStep	-7.00, 13.00	1	25.74, 23.89	-10.78	-27.33							
Wed May  4 00:00:00 2011	05042011	33	62607.54600		13			HplSteps	-7.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00	12			-53.38, -64.12, -60.66, -64.88, -75.43, -81.32, -77.35, -84.08, -87.60, -93.61, -93.06, -96.18	 3.90	55.23	14.17				
Wed May  4 00:00:00 2011	05042011	33	62681.64000		14			HplSteps	-7.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00	12			-61.26, -62.71, -64.34, -66.71, -68.64, -78.18, -80.44, -84.41, -87.05, -89.52, -87.56, -88.94	 3.09	59.44	19.24				
Wed May  4 00:00:00 2011	05042011	33	62821.89000		15			HplSteps	-7.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00	12			-60.09, -63.66, -64.72, -68.51, -74.24, -75.74, -72.23, -76.71, -84.20, -88.14, -87.79, -95.91	 3.19	37.55	11.78				
Wed May  4 00:00:00 2011	05042011	33	62986.82800		16			Const		10							Const hold, data too long.			
Wed May  4 00:00:00 2011	05042011	33	64478.26500		17			VClamp		7										
Wed May  4 00:00:00 2011	05042011	33	64533.25000		18			VClamp		21										
Wed May  4 00:00:00 2011	05042011	33	64798.17100		19			VClamp		1										
Wed May  4 00:00:00 2011	05042011	33	64933.04600		20			VClamp		21										
Wed May  4 00:00:00 2011	05042011	33	64974.46800		21			VClamp		100										
Wed May  4 00:00:00 2011	05042011	33	65336.37500		22			Rest	0.0	6	 0.06	-24.50	-40.59							
Tue Aug  2 00:00:00 2011	08022011	34	56241.44400		0			Rest	0.0	1	 0.00	  nan	-27.74							
Tue Aug  2 00:00:00 2011	08022011	34	56276.13200		1			HplStep	 0.00, -15.00	1			-51.22							
Tue Aug  2 00:00:00 2011	08022011	34	56309.66300		2			HplStep	 0.00, -5.00	1			-32.85							
Tue Aug  2 00:00:00 2011	08022011	34	57253.55300		3			Rest	0.0	1	 1.52	18.23	-47.85							
Tue Aug  2 00:00:00 2011	08022011	34	58077.60000		4			Unknown		55										
Tue Aug  2 00:00:00 2011	08022011	34	62018.08500		5			Rest	0.0	1	 0.48	17.15	-43.66							
Tue Aug  2 00:00:00 2011	08022011	34	62268.92800		6			Unknown		100										
Tue Aug  2 00:00:00 2011	08022011	34	63303.42800		7			Unknown		57										
Tue Aug  2 00:00:00 2011	08022011	34	65144.35000		8			Rest	0.0	9	 2.35	29.05	-46.85							
Tue Aug  2 00:00:00 2011	08022011	34	67065.46800		0			Rest	0.0	5	 2.30	 7.52	-30.13							
Tue Aug  2 00:00:00 2011	08022011	34	68260.01500		1			Rest	0.0	7	 0.70	17.52	 0.08							
Wed Aug  3 00:00:00 2011	08032011	35	60368.92800		0			Rest	0.0	10	 0.52	 0.65	-33.17							
Thu Aug  4 00:00:00 2011	08042011	36	51190.26500		0			Rest	0.0	3	 0.00	  nan	-42.78							
Thu Aug  4 00:00:00 2011	08042011	36	53913.29600		1			Rest	0.0	10	 4.31	23.49	-49.14							
Thu Aug  4 00:00:00 2011	08042011	36	55737.14000		2			Rest	0.0	1	 0.15	-7.98	-49.89							
Thu Aug  4 00:00:00 2011	08042011	36	56601.73400		3			Rest	0.0	10	 0.51	12.72	-53.64							
Thu Aug  4 00:00:00 2011	08042011	36	57249.76500		4			Rest	0.0	1	 0.49	 0.39	-47.77							
Thu Aug  4 00:00:00 2011	08042011	36	57442.46800		5			Unknown		32										
Thu Aug  4 00:00:00 2011	08042011	36	59251.32800		6			Rest	0.0	1	 0.59	 2.30	-29.75							
Thu Aug  4 00:00:00 2011	08042011	36	61620.70300		7			Rest	0.0	6	 0.79	14.12	-41.86							
Thu Aug  4 00:00:00 2011	08042011	36	63013.76500		8			Rest	0.0	4	 0.33	22.76	-45.66							
Thu Aug  4 00:00:00 2011	08042011	36	63846.92100		9			Rest	0.0	1	 0.59	-9.68	-35.72							
Thu Aug  4 00:00:00 2011	08042011	36	64696.56200		10			Rest	0.0	10	 1.03	16.50	-48.92							
Thu Aug  4 00:00:00 2011	08042011	36	65314.50000		11			Rest	0.0	1	 0.68	 9.12	-48.02							
Thu Aug  4 00:00:00 2011	08042011	36	65467.60900		12			Unknown		29										
Thu Aug  4 00:00:00 2011	08042011	36	65848.35900		13			VClamp		100										
Tue Aug  9 00:00:00 2011	08092011	37	59851.93700		0			Rest	0.0	1	 1.71	 2.86	-41.40							
Tue Aug  9 00:00:00 2011	08092011	37	59876.10900		1			Rest	0.0	4	 0.34	 1.00	-42.31							
Tue Aug  9 00:00:00 2011	08092011	37	60231.96800		2			Unknown		36										
Tue Aug  9 00:00:00 2011	08092011	37	60676.10900		3			VClamp		6										
Tue Aug  9 00:00:00 2011	08092011	37	61703.68700		4			Rest	0.0	1	 0.69	19.38	-43.96							
Tue Aug  9 00:00:00 2011	08092011	37	61722.71800		5			Rest	0.0	6	 0.43	21.08	-46.59							
Tue Aug  9 00:00:00 2011	08092011	37	62220.20300		6			VClamp		27										
Wed Aug 10 00:00:00 2011	08102011	38	55488.60900		0			Rest	0.0	1	 0.00	  nan	-25.05							
Wed Aug 10 00:00:00 2011	08102011	38	56761.43700		1			Rest	0.0	2	 0.00	  nan	-23.41							
